Entity,Code,Year,"Age-standardized deaths from infectious and parasitic diseases in both sexes per 100,000 people",Country ID
Albania,ALB,1987,13.346996,8
Albania,ALB,1988,11.110825,8
Albania,ALB,1989,15.654971,8
Albania,ALB,1992,9.98638,8
Albania,ALB,1993,13.130654,8
Albania,ALB,1994,11.635212,8
Albania,ALB,1995,6.2158575,8
Albania,ALB,1996,6.4933434,8
Albania,ALB,1997,4.7401843,8
Albania,ALB,1998,4.4100404,8
Albania,ALB,1999,3.5057914,8
Albania,ALB,2000,3.5417128,8
Albania,ALB,2001,4.5206156,8
Albania,ALB,2002,4.5948644,8
Albania,ALB,2003,4.4917383,8
Albania,ALB,2004,4.5447726,8
Albania,ALB,2005,3.2203562,8
Albania,ALB,2006,3.896322,8
Albania,ALB,2007,2.593476,8
Albania,ALB,2008,2.1744478,8
Albania,ALB,2009,1.2113036,8
Albania,ALB,2010,1.2890308,8
Argentina,ARG,1966,37.842968,32
Argentina,ARG,1967,46.19129,32
Argentina,ARG,1968,67.18314,32
Argentina,ARG,1969,61.089687,32
Argentina,ARG,1970,65.478096,32
Argentina,ARG,1977,50.342278,32
Argentina,ARG,1978,41.850433,32
Argentina,ARG,1979,33.020935,32
Argentina,ARG,1980,30.925016,32
Argentina,ARG,1981,30.466578,32
Argentina,ARG,1982,25.306349,32
Argentina,ARG,1983,27.529907,32
Argentina,ARG,1984,27.253614,32
Argentina,ARG,1985,25.33218,32
Argentina,ARG,1986,26.31856,32
Argentina,ARG,1987,28.335333,32
Argentina,ARG,1988,27.521938,32
Argentina,ARG,1989,27.122335,32
Argentina,ARG,1990,27.01328,32
Argentina,ARG,1991,28.132145,32
Argentina,ARG,1992,28.787815,32
Argentina,ARG,1993,28.783092,32
Argentina,ARG,1994,26.01655,32
Argentina,ARG,1995,27.883804,32
Argentina,ARG,1996,28.338552,32
Argentina,ARG,1997,34.985603,32
Argentina,ARG,1998,34.401466,32
Argentina,ARG,1999,33.686012,32
Argentina,ARG,2000,33.81794,32
Argentina,ARG,2001,34.71133,32
Argentina,ARG,2002,33.416393,32
Argentina,ARG,2003,33.26621,32
Argentina,ARG,2004,31.638054,32
Argentina,ARG,2005,32.4413,32
Argentina,ARG,2006,33.079132,32
Argentina,ARG,2007,32.0294,32
Argentina,ARG,2008,29.508364,32
Argentina,ARG,2009,29.223686,32
Argentina,ARG,2010,29.704645,32
Argentina,ARG,2011,28.98691,32
Argentina,ARG,2012,27.442448,32
Argentina,ARG,2013,28.102552,32
Argentina,ARG,2014,27.76978,32
Argentina,ARG,2015,25.733751,32
Argentina,ARG,2016,25.76943,32
Argentina,ARG,2017,25.60529,32
Argentina,ARG,2018,24.801365,32
Argentina,ARG,2019,25.251461,32
Argentina,ARG,2020,22.15513,32
Argentina,ARG,2021,26.334936,32
Armenia,ARM,1981,14.80686,51
Armenia,ARM,1982,14.030171,51
Armenia,ARM,1985,15.082629,51
Armenia,ARM,1986,13.35109,51
Armenia,ARM,1987,15.890403,51
Armenia,ARM,1988,12.185702,51
Armenia,ARM,1989,13.132535,51
Armenia,ARM,1990,12.855472,51
Armenia,ARM,1991,11.995018,51
Armenia,ARM,1992,14.65833,51
Armenia,ARM,1993,12.043585,51
Armenia,ARM,1994,10.49206,51
Armenia,ARM,1995,11.125987,51
Armenia,ARM,1996,10.215607,51
Armenia,ARM,1997,11.172525,51
Armenia,ARM,1998,10.1110735,51
Armenia,ARM,1999,10.161865,51
Armenia,ARM,2000,9.64863,51
Armenia,ARM,2001,7.995816,51
Armenia,ARM,2002,8.892324,51
Armenia,ARM,2003,8.129955,51
Armenia,ARM,2006,9.747661,51
Armenia,ARM,2007,8.51472,51
Armenia,ARM,2008,9.026288,51
Armenia,ARM,2009,10.066265,51
Armenia,ARM,2010,10.700959,51
Armenia,ARM,2011,8.847551,51
Armenia,ARM,2012,8.980151,51
Armenia,ARM,2013,7.892883,51
Armenia,ARM,2014,8.87265,51
Armenia,ARM,2015,9.314965,51
Armenia,ARM,2016,7.5696406,51
Armenia,ARM,2017,5.7679305,51
Armenia,ARM,2018,5.4353456,51
Armenia,ARM,2019,5.405173,51
Armenia,ARM,2020,5.142853,51
Armenia,ARM,2021,5.4102435,51
Armenia,ARM,2022,4.696909,51
Australia,AUS,1950,38.21757,36
Australia,AUS,1951,39.83225,36
Australia,AUS,1952,31.280287,36
Australia,AUS,1953,26.912317,36
Australia,AUS,1954,24.339647,36
Australia,AUS,1955,21.036613,36
Australia,AUS,1956,20.302174,36
Australia,AUS,1957,17.060429,36
Australia,AUS,1958,16.131025,36
Australia,AUS,1959,15.553942,36
Australia,AUS,1960,14.405522,36
Australia,AUS,1961,13.795779,36
Australia,AUS,1962,13.922313,36
Australia,AUS,1963,12.082544,36
Australia,AUS,1964,11.966211,36
Australia,AUS,1965,10.3651285,36
Australia,AUS,1966,10.317146,36
Australia,AUS,1967,10.3737135,36
Australia,AUS,1968,8.706577,36
Australia,AUS,1969,8.1380825,36
Australia,AUS,1970,7.9669514,36
Australia,AUS,1971,7.4864717,36
Australia,AUS,1972,6.5630293,36
Australia,AUS,1973,6.558679,36
Australia,AUS,1974,6.3983784,36
Australia,AUS,1975,5.636777,36
Australia,AUS,1976,5.2754765,36
Australia,AUS,1977,4.837631,36
Australia,AUS,1978,4.6143837,36
Australia,AUS,1979,4.019751,36
Australia,AUS,1980,3.9870067,36
Australia,AUS,1981,3.909757,36
Australia,AUS,1982,3.800162,36
Australia,AUS,1983,3.9637313,36
Australia,AUS,1984,3.6387799,36
Australia,AUS,1985,4.2582355,36
Australia,AUS,1986,3.974147,36
Australia,AUS,1987,4.701152,36
Australia,AUS,1988,5.065401,36
Australia,AUS,1989,5.9024787,36
Australia,AUS,1990,6.3326244,36
Australia,AUS,1991,6.474162,36
Australia,AUS,1992,6.940518,36
Australia,AUS,1993,7.439564,36
Australia,AUS,1994,7.425783,36
Australia,AUS,1995,7.230316,36
Australia,AUS,1996,7.184743,36
Australia,AUS,1997,5.9968357,36
Australia,AUS,1998,5.8345103,36
Australia,AUS,1999,5.9998198,36
Australia,AUS,2000,6.046653,36
Australia,AUS,2001,6.015395,36
Australia,AUS,2002,6.0228596,36
Australia,AUS,2003,5.7787585,36
Australia,AUS,2004,5.760216,36
Australia,AUS,2006,6.0833855,36
Australia,AUS,2007,5.3860607,36
Australia,AUS,2008,5.5302405,36
Australia,AUS,2009,5.1134515,36
Australia,AUS,2010,5.680934,36
Australia,AUS,2011,6.2052693,36
Australia,AUS,2012,5.9117393,36
Australia,AUS,2013,6.3586545,36
Australia,AUS,2014,6.31827,36
Australia,AUS,2015,6.5150385,36
Australia,AUS,2016,6.109645,36
Australia,AUS,2017,5.6109877,36
Australia,AUS,2018,4.8377223,36
Australia,AUS,2019,4.964778,36
Australia,AUS,2020,4.2887745,36
Australia,AUS,2021,4.6786656,36
Australia,AUS,2022,5.0498676,36
Austria,AUT,1955,49.373936,40
Austria,AUT,1956,45.435856,40
Austria,AUT,1957,43.211967,40
Austria,AUT,1958,38.482273,40
Austria,AUT,1959,39.4755,40
Austria,AUT,1960,33.480743,40
Austria,AUT,1961,30.505974,40
Austria,AUT,1962,30.266052,40
Austria,AUT,1963,29.207176,40
Austria,AUT,1964,26.628315,40
Austria,AUT,1965,25.717976,40
Austria,AUT,1966,24.059734,40
Austria,AUT,1967,23.414114,40
Austria,AUT,1968,21.521086,40
Austria,AUT,1969,15.592233,40
Austria,AUT,1970,13.729205,40
Austria,AUT,1971,13.092238,40
Austria,AUT,1972,11.921203,40
Austria,AUT,1973,11.111067,40
Austria,AUT,1974,9.157027,40
Austria,AUT,1975,8.8511,40
Austria,AUT,1976,8.7610445,40
Austria,AUT,1977,7.71053,40
Austria,AUT,1978,6.7265515,40
Austria,AUT,1979,7.4316015,40
Austria,AUT,1980,7.015676,40
Austria,AUT,1981,6.107281,40
Austria,AUT,1982,5.3984714,40
Austria,AUT,1983,5.34157,40
Austria,AUT,1984,4.491437,40
Austria,AUT,1985,4.4469657,40
Austria,AUT,1986,4.0936275,40
Austria,AUT,1987,3.7575731,40
Austria,AUT,1988,4.08227,40
Austria,AUT,1989,4.567731,40
Austria,AUT,1990,4.2300696,40
Austria,AUT,1991,4.0013857,40
Austria,AUT,1992,4.496719,40
Austria,AUT,1993,4.164801,40
Austria,AUT,1994,4.552245,40
Austria,AUT,1995,3.7998738,40
Austria,AUT,1996,3.241761,40
Austria,AUT,1997,2.7127383,40
Austria,AUT,1998,3.2202117,40
Austria,AUT,1999,3.2906017,40
Austria,AUT,2000,2.8084822,40
Austria,AUT,2001,2.7112918,40
Austria,AUT,2002,4.3727665,40
Austria,AUT,2003,4.9911604,40
Austria,AUT,2004,4.7175007,40
Austria,AUT,2005,5.193682,40
Austria,AUT,2006,4.190635,40
Austria,AUT,2007,4.1184125,40
Austria,AUT,2008,4.6280217,40
Austria,AUT,2009,4.4752717,40
Austria,AUT,2010,4.437393,40
Austria,AUT,2011,4.359667,40
Austria,AUT,2012,4.0131288,40
Austria,AUT,2013,4.5768332,40
Austria,AUT,2014,4.100275,40
Austria,AUT,2015,4.54524,40
Austria,AUT,2016,4.565912,40
Austria,AUT,2017,4.3295336,40
Austria,AUT,2018,4.7411394,40
Austria,AUT,2019,4.684607,40
Austria,AUT,2020,4.271992,40
Austria,AUT,2021,4.5426507,40
Azerbaijan,AZE,1981,38.66963,31
Azerbaijan,AZE,1982,34.039062,31
Azerbaijan,AZE,1985,32.168037,31
Azerbaijan,AZE,1986,29.876831,31
Azerbaijan,AZE,1987,29.85026,31
Azerbaijan,AZE,1988,24.37296,31
Azerbaijan,AZE,1989,27.504063,31
Azerbaijan,AZE,1990,24.607962,31
Azerbaijan,AZE,1991,19.401718,31
Azerbaijan,AZE,1992,22.481709,31
Azerbaijan,AZE,1993,25.335184,31
Azerbaijan,AZE,1994,30.113222,31
Azerbaijan,AZE,1995,34.265747,31
Azerbaijan,AZE,1996,29.46178,31
Azerbaijan,AZE,1997,28.216806,31
Azerbaijan,AZE,1998,25.299314,31
Azerbaijan,AZE,1999,27.126434,31
Azerbaijan,AZE,2000,23.344143,31
Azerbaijan,AZE,2001,22.53434,31
Azerbaijan,AZE,2002,20.38848,31
Azerbaijan,AZE,2003,18.680576,31
Azerbaijan,AZE,2004,15.495902,31
Azerbaijan,AZE,2007,5.669489,31
Bahamas,BHS,1972,25.568197,44
Bahamas,BHS,1975,22.961664,44
Bahamas,BHS,1979,29.1718,44
Bahamas,BHS,1980,28.487654,44
Bahamas,BHS,1981,19.95245,44
Bahamas,BHS,1983,17.625349,44
Bahamas,BHS,1984,19.722872,44
Bahamas,BHS,1985,29.933388,44
Bahamas,BHS,1987,24.93609,44
Bahamas,BHS,1993,15.32734,44
Bahamas,BHS,1994,17.912022,44
Bahamas,BHS,1995,18.530039,44
Bahamas,BHS,1996,17.840986,44
Bahamas,BHS,1997,13.469032,44
Bahamas,BHS,1998,14.726128,44
Bahamas,BHS,1999,109.07134,44
Bahamas,BHS,2000,98.84746,44
Bahamas,BHS,2001,96.38448,44
Bahamas,BHS,2002,92.05231,44
Bahamas,BHS,2003,70.011536,44
Bahamas,BHS,2004,66.65863,44
Bahamas,BHS,2005,65.65708,44
Bahamas,BHS,2006,70.13498,44
Bahamas,BHS,2007,59.78797,44
Bahamas,BHS,2008,49.521023,44
Bahamas,BHS,2009,52.11472,44
Bahamas,BHS,2010,44.44005,44
Bahamas,BHS,2011,51.750313,44
Bahamas,BHS,2012,46.668167,44
Bahamas,BHS,2013,54.36842,44
Bahamas,BHS,2014,48.84672,44
Bahamas,BHS,2015,41.47385,44
Belarus,BLR,1981,11.809023,112
Belarus,BLR,1982,11.135766,112
Belarus,BLR,1985,9.544196,112
Belarus,BLR,1986,7.268777,112
Belarus,BLR,1987,7.2530746,112
Belarus,BLR,1988,7.9040155,112
Belarus,BLR,1989,7.66517,112
Belarus,BLR,1990,7.282996,112
Belarus,BLR,1991,7.5865626,112
Belarus,BLR,1992,7.0148025,112
Belarus,BLR,1993,8.409848,112
Belarus,BLR,1994,8.109002,112
Belarus,BLR,1995,9.49169,112
Belarus,BLR,1996,9.393642,112
Belarus,BLR,1997,9.31871,112
Belarus,BLR,1998,9.743376,112
Belarus,BLR,1999,11.507936,112
Belarus,BLR,2000,9.363818,112
Belarus,BLR,2001,10.42141,112
Belarus,BLR,2002,12.04766,112
Belarus,BLR,2003,12.416446,112
Belarus,BLR,2007,11.961993,112
Belarus,BLR,2008,10.516613,112
Belarus,BLR,2009,10.786341,112
Belarus,BLR,2010,11.146742,112
Belarus,BLR,2011,11.469824,112
Belarus,BLR,2013,8.987378,112
Belarus,BLR,2014,8.354807,112
Belarus,BLR,2018,6.512762,112
Belgium,BEL,1954,35.245434,56
Belgium,BEL,1955,34.457863,56
Belgium,BEL,1956,31.088957,56
Belgium,BEL,1957,28.279383,56
Belgium,BEL,1958,24.79387,56
Belgium,BEL,1959,23.391663,56
Belgium,BEL,1960,23.131914,56
Belgium,BEL,1961,19.902473,56
Belgium,BEL,1962,18.151876,56
Belgium,BEL,1963,17.68126,56
Belgium,BEL,1964,15.536678,56
Belgium,BEL,1965,14.599912,56
Belgium,BEL,1966,14.450897,56
Belgium,BEL,1967,13.493185,56
Belgium,BEL,1968,11.833145,56
Belgium,BEL,1969,11.6186695,56
Belgium,BEL,1970,11.046696,56
Belgium,BEL,1971,10.704331,56
Belgium,BEL,1972,9.966624,56
Belgium,BEL,1973,8.86862,56
Belgium,BEL,1974,7.6583834,56
Belgium,BEL,1975,7.6119013,56
Belgium,BEL,1976,7.9725685,56
Belgium,BEL,1977,7.1171837,56
Belgium,BEL,1978,7.4882407,56
Belgium,BEL,1979,5.9236364,56
Belgium,BEL,1980,6.2932587,56
Belgium,BEL,1981,6.3145733,56
Belgium,BEL,1982,6.177604,56
Belgium,BEL,1983,6.3148336,56
Belgium,BEL,1984,5.436893,56
Belgium,BEL,1985,5.476679,56
Belgium,BEL,1986,5.669115,56
Belgium,BEL,1987,5.525673,56
Belgium,BEL,1988,5.6852694,56
Belgium,BEL,1989,6.651594,56
Belgium,BEL,1990,7.023633,56
Belgium,BEL,1991,6.74328,56
Belgium,BEL,1992,7.6584115,56
Belgium,BEL,1993,8.600526,56
Belgium,BEL,1994,8.664704,56
Belgium,BEL,1995,9.588957,56
Belgium,BEL,1996,8.708357,56
Belgium,BEL,1997,7.96749,56
Belgium,BEL,1998,7.9706707,56
Belgium,BEL,1999,8.777727,56
Belgium,BEL,2000,10.865929,56
Belgium,BEL,2001,11.708715,56
Belgium,BEL,2002,12.340477,56
Belgium,BEL,2003,13.263774,56
Belgium,BEL,2004,12.77967,56
Belgium,BEL,2005,12.09022,56
Belgium,BEL,2006,10.677892,56
Belgium,BEL,2007,9.965309,56
Belgium,BEL,2008,10.029936,56
Belgium,BEL,2009,10.504154,56
Belgium,BEL,2010,10.246217,56
Belgium,BEL,2011,9.660404,56
Belgium,BEL,2012,10.103036,56
Belgium,BEL,2013,11.051795,56
Belgium,BEL,2014,9.11811,56
Belgium,BEL,2015,8.36284,56
Belgium,BEL,2016,7.5944123,56
Belgium,BEL,2017,8.044983,56
Belgium,BEL,2018,8.044822,56
Belgium,BEL,2019,7.784322,56
Belgium,BEL,2020,6.0995297,56
Belize,BLZ,1964,124.17843,84
Belize,BLZ,1965,89.14757,84
Belize,BLZ,1966,79.38386,84
Belize,BLZ,1967,107.101974,84
Belize,BLZ,1968,63.852932,84
Belize,BLZ,1969,93.27175,84
Belize,BLZ,1970,71.84111,84
Belize,BLZ,1971,48.106407,84
Belize,BLZ,1972,50.791435,84
Belize,BLZ,1973,55.878323,84
Belize,BLZ,1974,57.827774,84
Belize,BLZ,1975,72.260185,84
Belize,BLZ,1976,62.052757,84
Belize,BLZ,1977,60.415478,84
Belize,BLZ,1978,50.530823,84
Belize,BLZ,1979,47.39708,84
Belize,BLZ,1980,79.98395,84
Belize,BLZ,1982,52.424923,84
Belize,BLZ,1983,74.758545,84
Belize,BLZ,1984,67.050446,84
Belize,BLZ,1986,32.823116,84
Belize,BLZ,1987,39.09156,84
Belize,BLZ,1989,36.06538,84
Belize,BLZ,1990,31.553867,84
Belize,BLZ,1991,37.049736,84
Belize,BLZ,1993,25.943195,84
Belize,BLZ,1994,38.202557,84
Belize,BLZ,1995,35.119747,84
Belize,BLZ,1996,38.136543,84
Belize,BLZ,1997,48.21274,84
Belize,BLZ,1998,70.98965,84
Belize,BLZ,1999,55.213863,84
Belize,BLZ,2000,49.903263,84
Belize,BLZ,2001,46.569344,84
Belize,BLZ,2002,70.00653,84
Belize,BLZ,2003,74.21699,84
Belize,BLZ,2004,74.10605,84
Belize,BLZ,2005,65.0962,84
Belize,BLZ,2006,62.980095,84
Belize,BLZ,2007,66.14676,84
Belize,BLZ,2008,53.90602,84
Belize,BLZ,2009,64.51834,84
Belize,BLZ,2010,64.856544,84
Belize,BLZ,2011,54.328503,84
Belize,BLZ,2012,56.96571,84
Belize,BLZ,2013,60.551903,84
Belize,BLZ,2014,49.11549,84
Belize,BLZ,2015,54.6709,84
Belize,BLZ,2016,55.144768,84
Bosnia and Herzegovina,BIH,1985,15.417629,70
Bosnia and Herzegovina,BIH,1986,14.038941,70
Bosnia and Herzegovina,BIH,1987,14.732982,70
Bosnia and Herzegovina,BIH,1988,13.222013,70
Bosnia and Herzegovina,BIH,1989,11.647758,70
Bosnia and Herzegovina,BIH,1990,10.211425,70
Bosnia and Herzegovina,BIH,1991,9.68357,70
Bosnia and Herzegovina,BIH,2011,5.6850224,70
Bosnia and Herzegovina,BIH,2014,5.3163214,70
Bosnia and Herzegovina,BIH,2016,7.844202,70
Bosnia and Herzegovina,BIH,2017,7.2154922,70
Bosnia and Herzegovina,BIH,2018,7.7823625,70
Bosnia and Herzegovina,BIH,2019,7.9350457,70
Bosnia and Herzegovina,BIH,2020,7.4247265,70
Bosnia and Herzegovina,BIH,2021,6.0203276,70
Bosnia and Herzegovina,BIH,2022,7.9040995,70
Brazil,BRA,1979,65.57465,76
Brazil,BRA,1980,62.16684,76
Brazil,BRA,1981,57.22358,76
Brazil,BRA,1982,52.161144,76
Brazil,BRA,1983,51.54558,76
Brazil,BRA,1984,55.24671,76
Brazil,BRA,1985,46.62054,76
Brazil,BRA,1986,46.085705,76
Brazil,BRA,1987,40.865574,76
Brazil,BRA,1988,40.65584,76
Brazil,BRA,1989,38.782803,76
Brazil,BRA,1990,35.88749,76
Brazil,BRA,1991,33.302475,76
Brazil,BRA,1992,33.58248,76
Brazil,BRA,1993,34.98937,76
Brazil,BRA,1994,34.70586,76
Brazil,BRA,1995,31.326603,76
Brazil,BRA,1996,39.950775,76
Brazil,BRA,1997,36.391823,76
Brazil,BRA,1998,36.250534,76
Brazil,BRA,1999,34.25784,76
Brazil,BRA,2000,32.285305,76
Brazil,BRA,2001,31.922064,76
Brazil,BRA,2002,31.404512,76
Brazil,BRA,2003,31.818745,76
Brazil,BRA,2004,31.00799,76
Brazil,BRA,2005,30.689331,76
Brazil,BRA,2006,29.844063,76
Brazil,BRA,2007,28.557175,76
Brazil,BRA,2008,28.524282,76
Brazil,BRA,2009,27.648642,76
Brazil,BRA,2010,27.993626,76
Brazil,BRA,2011,27.30586,76
Brazil,BRA,2012,26.69629,76
Brazil,BRA,2013,27.230791,76
Brazil,BRA,2014,26.470398,76
Brazil,BRA,2015,27.048635,76
Brazil,BRA,2016,27.25945,76
Brazil,BRA,2017,25.370432,76
Brazil,BRA,2018,24.584461,76
Brazil,BRA,2019,24.208696,76
Brazil,BRA,2020,22.909931,76
Brunei,BRN,1996,13.281787,96
Brunei,BRN,1997,14.385364,96
Brunei,BRN,1998,9.720442,96
Brunei,BRN,1999,14.8730545,96
Brunei,BRN,2000,27.260391,96
Brunei,BRN,2001,16.951805,96
Brunei,BRN,2002,14.786732,96
Brunei,BRN,2003,12.8008995,96
Brunei,BRN,2004,26.714466,96
Brunei,BRN,2005,18.137407,96
Brunei,BRN,2006,13.026503,96
Brunei,BRN,2007,24.327425,96
Brunei,BRN,2008,26.44425,96
Brunei,BRN,2009,45.685684,96
Brunei,BRN,2010,27.606504,96
Brunei,BRN,2011,23.679075,96
Brunei,BRN,2012,25.96372,96
Brunei,BRN,2013,31.465807,96
Brunei,BRN,2014,33.972515,96
Brunei,BRN,2015,36.114864,96
Brunei,BRN,2016,32.467823,96
Brunei,BRN,2017,35.603653,96
Brunei,BRN,2018,31.87397,96
Brunei,BRN,2019,30.409996,96
Bulgaria,BGR,1964,23.539152,100
Bulgaria,BGR,1965,20.511541,100
Bulgaria,BGR,1966,20.862873,100
Bulgaria,BGR,1967,22.883284,100
Bulgaria,BGR,1968,18.96943,100
Bulgaria,BGR,1969,18.746395,100
Bulgaria,BGR,1970,17.289286,100
Bulgaria,BGR,1971,14.662173,100
Bulgaria,BGR,1972,14.21442,100
Bulgaria,BGR,1973,14.339246,100
Bulgaria,BGR,1974,13.4115305,100
Bulgaria,BGR,1975,12.546655,100
Bulgaria,BGR,1976,11.544672,100
Bulgaria,BGR,1977,11.021838,100
Bulgaria,BGR,1978,10.774468,100
Bulgaria,BGR,1979,9.363979,100
Bulgaria,BGR,1980,7.5329924,100
Bulgaria,BGR,1981,8.692771,100
Bulgaria,BGR,1982,8.430733,100
Bulgaria,BGR,1983,8.416976,100
Bulgaria,BGR,1984,7.8573613,100
Bulgaria,BGR,1985,7.4105067,100
Bulgaria,BGR,1986,7.9517016,100
Bulgaria,BGR,1987,7.6420517,100
Bulgaria,BGR,1988,7.0177774,100
Bulgaria,BGR,1989,6.608688,100
Bulgaria,BGR,1990,6.047555,100
Bulgaria,BGR,1991,6.3631415,100
Bulgaria,BGR,1992,7.252367,100
Bulgaria,BGR,1993,7.3176794,100
Bulgaria,BGR,1994,8.934413,100
Bulgaria,BGR,1995,7.216213,100
Bulgaria,BGR,1996,7.064503,100
Bulgaria,BGR,1997,8.728679,100
Bulgaria,BGR,1998,8.924728,100
Bulgaria,BGR,1999,7.67324,100
Bulgaria,BGR,2000,8.133639,100
Bulgaria,BGR,2001,7.941151,100
Bulgaria,BGR,2002,6.6410327,100
Bulgaria,BGR,2003,7.3412232,100
Bulgaria,BGR,2004,6.9305573,100
Bulgaria,BGR,2005,7.161197,100
Bulgaria,BGR,2006,6.9065776,100
Bulgaria,BGR,2007,7.6287627,100
Bulgaria,BGR,2008,6.8317113,100
Bulgaria,BGR,2009,6.064938,100
Bulgaria,BGR,2010,6.4225354,100
Bulgaria,BGR,2011,5.4102087,100
Bulgaria,BGR,2012,6.5290785,100
Bulgaria,BGR,2013,5.5650983,100
Bulgaria,BGR,2014,4.770333,100
Bulgaria,BGR,2015,6.0874195,100
Bulgaria,BGR,2016,6.5076213,100
Bulgaria,BGR,2017,6.6189985,100
Bulgaria,BGR,2018,5.703342,100
Bulgaria,BGR,2019,4.302993,100
Bulgaria,BGR,2020,3.984288,100
Bulgaria,BGR,2021,4.566888,100
Canada,CAN,1950,45.86956,124
Canada,CAN,1951,42.379845,124
Canada,CAN,1952,35.76371,124
Canada,CAN,1953,30.58625,124
Canada,CAN,1954,23.820297,124
Canada,CAN,1955,21.720201,124
Canada,CAN,1956,20.097963,124
Canada,CAN,1957,17.973108,124
Canada,CAN,1958,17.09876,124
Canada,CAN,1959,16.626986,124
Canada,CAN,1960,15.245805,124
Canada,CAN,1961,14.014264,124
Canada,CAN,1962,13.444872,124
Canada,CAN,1963,12.75024,124
Canada,CAN,1964,11.099239,124
Canada,CAN,1965,11.169771,124
Canada,CAN,1966,10.340365,124
Canada,CAN,1967,10.028212,124
Canada,CAN,1968,9.419626,124
Canada,CAN,1969,6.979725,124
Canada,CAN,1970,7.136985,124
Canada,CAN,1971,6.3886976,124
Canada,CAN,1972,6.55702,124
Canada,CAN,1973,6.1093626,124
Canada,CAN,1974,5.6158233,124
Canada,CAN,1975,5.2043133,124
Canada,CAN,1976,5.0259576,124
Canada,CAN,1977,4.8632693,124
Canada,CAN,1978,4.641165,124
Canada,CAN,1979,3.46791,124
Canada,CAN,1980,3.7130573,124
Canada,CAN,1981,3.7238638,124
Canada,CAN,1982,3.886879,124
Canada,CAN,1983,3.9372463,124
Canada,CAN,1984,3.7880256,124
Canada,CAN,1985,3.6574361,124
Canada,CAN,1986,5.156315,124
Canada,CAN,1987,5.693517,124
Canada,CAN,1988,6.1375093,124
Canada,CAN,1989,7.055575,124
Canada,CAN,1990,7.3954496,124
Canada,CAN,1991,8.231752,124
Canada,CAN,1992,8.285528,124
Canada,CAN,1993,9.086389,124
Canada,CAN,1994,9.027112,124
Canada,CAN,1995,9.707682,124
Canada,CAN,1996,8.413275,124
Canada,CAN,1997,6.38438,124
Canada,CAN,1998,6.386148,124
Canada,CAN,1999,6.261652,124
Canada,CAN,2000,7.3228154,124
Canada,CAN,2001,6.934379,124
Canada,CAN,2002,7.1723638,124
Canada,CAN,2003,7.571094,124
Canada,CAN,2004,7.9203305,124
Canada,CAN,2005,8.188016,124
